step,eval_loss,train_loss
0,1.2880832064151764,
1,,0.6625905632972717
2,,1.29627525806427
3,,1.1959376335144043
4,,1.2548803091049194
5,,1.2480311393737793
6,,1.5377964973449707
7,,0.5534681081771851
8,,1.0916763544082642
9,,1.15394127368927
10,,0.7746098041534424
11,,0.8978274464607239
12,,1.6786943674087524
13,,0.5470213890075684
14,,1.324560523033142
15,,0.8960089087486267
16,,1.8822335004806519
17,,1.2555471658706665
18,,1.1732584238052368
19,,0.9711165428161621
20,,1.545301914215088
21,,1.1633660793304443
22,,7.099653720855713
23,,1.1463608741760254
24,,1.3505866527557373
25,,0.9318084716796875
26,,0.9298307299613953
27,,1.6546986103057861
28,,1.4293972253799438
29,,0.6932248473167419
30,,1.170541524887085
31,,1.2527055740356445
32,,1.0649245977401733
33,,0.8414915204048157
34,,0.718926191329956
35,,1.5094122886657715
36,,0.7853208780288696
37,,0.7227780818939209
38,,0.8438827395439148
39,,1.364234447479248
40,,1.3475309610366821
41,,0.6685541272163391
42,,1.2974090576171875
43,,1.0404889583587646
44,,0.9378460049629211
45,,1.643892526626587
46,,1.2777248620986938
47,,2.5637366771698
48,,0.5949372053146362
49,,0.9305975437164307
50,,0.7995020151138306
50,1.188406298160553,
51,,1.0599761009216309
52,,1.5259565114974976
53,,0.8568196892738342
54,,1.8851033449172974
55,,2.2432079315185547
56,,0.7673834562301636
57,,1.4766051769256592
58,,0.9163504242897034
59,,0.6902045607566833
60,,1.1958842277526855
61,,0.7422745227813721
62,,1.3981796503067017
63,,0.6613557934761047
64,,0.8281894326210022
65,,0.8125517964363098
66,,6.19121789932251
67,,1.2053300142288208
68,,1.3326671123504639
69,,0.6347379088401794
70,,1.2969303131103516
71,,0.6304466128349304
72,,1.153093934059143
73,,1.0520448684692383
74,,0.7393252849578857
75,,1.3736518621444702
76,,8.023918151855469
77,,0.5774468183517456
78,,1.1714167594909668
79,,1.4347862005233765
80,,0.5988768339157104
81,,1.012959599494934
82,,0.5312618613243103
83,,1.8748652935028076
84,,0.9092462658882141
85,,0.6584730744361877
86,,0.8714234828948975
87,,1.6672847270965576
88,,0.6122026443481445
89,,1.3009343147277832
90,,0.7242659330368042
