step,eval_loss,train_loss
0,0.6746069872379303,
1,,0.42873141169548035
2,,0.37662816047668457
3,,0.6622479557991028
4,,0.7379665970802307
5,,0.9810395836830139
6,,0.3193478286266327
7,,0.3999793529510498
8,,0.7287374138832092
9,,0.9087384939193726
10,,0.3131520748138428
11,,0.8598725199699402
12,,0.5902400612831116
13,,0.47373664379119873
14,,0.4748373031616211
15,,0.3054744303226471
16,,0.6475926041603088
17,,0.39160698652267456
18,,0.466130793094635
19,,0.7499067187309265
20,,0.6110825538635254
21,,1.0639017820358276
22,,0.3272988200187683
23,,0.5659577250480652
24,,0.5418882369995117
25,,0.5136798024177551
26,,0.3519265353679657
27,,0.6616325378417969
28,,0.3650672137737274
29,,0.40536466240882874
30,,0.35725030303001404
31,,0.35489723086357117
32,,0.5286062955856323
33,,0.44034433364868164
34,,0.8647465705871582
35,,0.5129899382591248
36,,0.46299630403518677
37,,0.24689717590808868
38,,0.9129128456115723
39,,0.2568437159061432
40,,0.42592310905456543
41,,0.3105947971343994
42,,0.303005188703537
43,,0.7736921310424805
44,,0.2593531608581543
45,,1.3551642894744873
46,,0.332332581281662
47,,0.3109048306941986
48,,0.4328872263431549
49,,0.3457939326763153
50,,0.4583868384361267
50,0.6014875596761704,
51,,0.556632399559021
52,,0.4567966163158417
53,,0.3463328778743744
54,,0.31504756212234497
55,,0.43497195839881897
56,,0.5490692853927612
57,,0.9084033370018005
58,,0.41395094990730286
59,,0.26707544922828674
60,,0.31778955459594727
61,,0.4658109247684479
62,,0.3867167830467224
63,,0.2939003109931946
64,,0.34153592586517334
65,,0.3198305070400238
66,,0.3602306544780731
67,,5.575236797332764
68,,0.41956382989883423
69,,0.2754308581352234
70,,0.353120356798172
71,,0.40224120020866394
72,,0.4221484959125519
73,,0.24330313503742218
74,,0.2543087601661682
75,,0.29691970348358154
76,,0.2106417715549469
77,,0.30864548683166504
78,,0.3085835874080658
79,,1.0780329704284668
80,,0.20202329754829407
81,,0.32346948981285095
82,,0.2589884400367737
83,,0.3435470163822174
84,,0.220892995595932
85,,0.6947579979896545
86,,0.2507398724555969
87,,0.20001845061779022
88,,0.30573660135269165
89,,0.44331732392311096
90,,0.5094058513641357
91,,0.13093245029449463
92,,0.485609233379364
93,,0.20271341502666473
94,,0.21030431985855103
95,,2.656656503677368
96,,0.2976681888103485
97,,0.2206529676914215
98,,0.19585613906383514
99,,0.37917131185531616
100,,0.3332199156284332
100,0.5139682707190514,
101,,0.27759063243865967
102,,0.8756926655769348
103,,0.354682058095932
104,,0.3646070957183838
105,,0.2940578758716583
106,,0.205952987074852
107,,0.19834871590137482
108,,0.3064902126789093
109,,0.3484271466732025
110,,0.47421106696128845
111,,0.2675940692424774
112,,0.26787611842155457
113,,0.34213683009147644
114,,0.21008537709712982
115,,0.5171988606452942
116,,0.3775716722011566
117,,0.2644999623298645
118,,0.33877766132354736
119,,0.5506430864334106
120,,0.47203102707862854
121,,0.26921212673187256
122,,0.29187771677970886
123,,0.26897570490837097
124,,0.17839579284191132
125,,0.3016248941421509
126,,0.17648550868034363
127,,0.23759804666042328
128,,0.2620472311973572
129,,0.340362548828125
130,,0.5369437336921692
131,,0.309318482875824
132,,0.41505223512649536
133,,0.23080989718437195
134,,0.18558575212955475
135,,0.37064194679260254
136,,0.6614199876785278
137,,0.33612334728240967
138,,0.3866935670375824
139,,0.13981029391288757
140,,0.44199255108833313
141,,0.4564695358276367
142,,0.3538992702960968
143,,0.3403511941432953
144,,0.5178918242454529
145,,0.3103845417499542
146,,0.3303559422492981
147,,0.3027081787586212
148,,0.6848682761192322
149,,0.15909498929977417
150,,0.41295671463012695
150,0.4943861624598503,
151,,0.34814727306365967
152,,0.7537097930908203
153,,0.2274957299232483
154,,0.23621276021003723
155,,0.18791638314723969
156,,0.4590741693973541
157,,0.22145213186740875
158,,0.24730493128299713
159,,0.4751102924346924
160,,6.712313652038574
161,,0.45660579204559326
162,,0.36712610721588135
163,,0.19401505589485168
164,,0.3387106657028198
165,,3.1090657711029053
166,,0.38255441188812256
167,,0.2764659523963928
168,,0.425629198551178
169,,0.16399596631526947
170,,0.23210883140563965
171,,0.3758177161216736
172,,0.31223320960998535
173,,0.37433701753616333
174,,0.31068456172943115
175,,0.248614102602005
176,,0.4066169857978821
177,,0.185227170586586
178,,0.544625997543335
179,,0.24031758308410645
180,,0.3129088878631592
181,,0.32857948541641235
182,,0.3309418261051178
183,,0.9712262749671936
184,,0.25613704323768616
185,,0.19286872446537018
186,,0.5492627620697021
187,,0.21209323406219482
188,,0.14287473261356354
189,,0.42461344599723816
190,,0.48427292704582214
191,,0.3700197637081146
192,,0.2769656777381897
193,,0.2328326553106308
194,,1.2897825241088867
195,,0.3150431513786316
196,,0.6377707123756409
197,,0.3397331237792969
198,,0.19828979671001434
199,,0.3525262475013733
200,,0.21946105360984802
200,0.5001796784996987,
201,,0.3943026661872864
202,,0.4975409507751465
203,,0.4643878936767578
204,,0.35394546389579773
205,,0.20639759302139282
206,,1.2192271947860718
207,,0.6274129748344421
208,,0.3692374527454376
209,,0.3259052634239197
210,,0.44918709993362427
211,,0.2728675901889801
212,,0.3745068907737732
213,,0.3005470037460327
214,,0.49096590280532837
215,,0.3069167733192444
216,,0.2981632649898529
217,,0.7534584999084473
218,,0.1939869225025177
219,,0.4537879526615143
220,,0.28497934341430664
221,,0.5775550603866577
222,,0.4228695034980774
223,,0.32529813051223755
224,,0.1852208971977234
225,,0.3277828097343445
226,,1.2628105878829956
227,,0.2867887020111084
228,,0.25922200083732605
229,,0.3411032557487488
230,,0.265751451253891
231,,0.2753603160381317
232,,0.4480797350406647
233,,0.2713775634765625
234,,0.3106023073196411
235,,0.22972750663757324
236,,0.3229130804538727
237,,0.38816678524017334
238,,0.2418944239616394
239,,0.3748580515384674
240,,0.4274624288082123
241,,0.25459200143814087
242,,0.3045353293418884
243,,0.2293822169303894
244,,0.5209665298461914
245,,0.34735265374183655
246,,0.30397528409957886
247,,0.31388476490974426
248,,0.289803147315979
249,,0.665260374546051
250,,0.3427911102771759
250,0.4894455924630165,
251,,0.33182448148727417
252,,0.7686533331871033
253,,0.17836089432239532
254,,0.7860824465751648
255,,0.47795480489730835
256,,0.24883578717708588
257,,0.26066404581069946
258,,0.17882126569747925
259,,0.22023718059062958
260,,0.27134397625923157
261,,0.1664954274892807
262,,0.28957289457321167
263,,0.30454397201538086
264,,0.2777852714061737
265,,0.3815191984176636
266,,0.29726073145866394
267,,0.2222946435213089
268,,0.4923776686191559
269,,0.19602081179618835
270,,0.28438806533813477
271,,0.2304677516222
272,,0.6003497242927551
273,,0.31798461079597473
274,,0.3993776738643646
275,,0.23763033747673035
276,,0.2341434806585312
277,,0.21394680440425873
278,,0.4162394106388092
279,,0.29461586475372314
280,,0.33307045698165894
281,,0.3757942318916321
282,,0.14798961579799652
283,,0.37626269459724426
284,,0.5129954218864441
285,,0.3943297564983368
286,,0.32850736379623413
287,,0.596132218837738
288,,0.3508494198322296
289,,0.29108095169067383
290,,0.32339879870414734
291,,0.18257124722003937
292,,0.32478561997413635
293,,0.4702136516571045
294,,0.3669719696044922
295,,0.29072922468185425
296,,0.5133033394813538
297,,0.3038093149662018
298,,0.3218361735343933
299,,0.24051520228385925
300,,0.334844172000885
300,0.4915092408657074,
301,,0.27020707726478577
302,,0.2716822028160095
303,,0.26315417885780334
304,,0.23187048733234406
305,,0.2264411300420761
306,,0.4005640149116516
307,,0.45567211508750916
308,,0.3277037441730499
309,,0.7577880620956421
310,,0.49389395117759705
311,,0.3086729049682617
312,,0.19053050875663757
313,,0.43203648924827576
314,,0.36752912402153015
315,,0.21245697140693665
316,,0.20306296646595
317,,0.41971832513809204
318,,0.09433403611183167
319,,0.14697059988975525
320,,0.34748274087905884
321,,0.24534118175506592
322,,0.308981716632843
323,,0.3529540002346039
324,,0.34084805846214294
325,,0.3760806620121002
326,,0.3686712384223938
327,,0.44368916749954224
328,,0.2341032475233078
329,,0.17390422523021698
330,,0.4781389534473419
331,,0.33358466625213623
332,,0.3649919629096985
333,,0.34410664439201355
334,,0.6810460090637207
335,,0.2684671878814697
336,,0.7706668376922607
337,,0.26208192110061646
338,,0.3014569878578186
339,,0.24352332949638367
340,,0.18090684711933136
341,,0.15290117263793945
342,,0.330253928899765
343,,0.4028114080429077
344,,0.274502694606781
345,,0.18111790716648102
346,,1.9812434911727905
347,,0.6357981562614441
348,,0.3439598083496094
349,,0.1272239089012146
350,,0.3068919777870178
350,0.48969427317380904,
351,,0.35615795850753784
352,,0.2677116096019745
353,,0.4549650251865387
354,,0.6527281403541565
355,,0.24097949266433716
356,,0.556635320186615
357,,0.12991799414157867
358,,0.20842716097831726
359,,0.7103617191314697
360,,0.5521705150604248
361,,0.34744325280189514
362,,0.29079535603523254
363,,0.36352577805519104
364,,0.48207393288612366
365,,0.2345907837152481
366,,0.5481683015823364
367,,0.21100325882434845
368,,0.3653636574745178
369,,0.1520930677652359
370,,0.5128178596496582
371,,0.21938297152519226
372,,0.27268365025520325
373,,0.4258982837200165
374,,0.3356892466545105
375,,0.27758532762527466
376,,0.20305579900741577
377,,0.38428613543510437
378,,0.40350329875946045
379,,0.3546737730503082
380,,0.3248751163482666
381,,0.6435158848762512
382,,0.4285756051540375
383,,0.39164629578590393
384,,0.39920347929000854
385,,0.25012117624282837
386,,0.49129560589790344
387,,0.24502575397491455
388,,0.3376722037792206
389,,0.24697493016719818
390,,0.2672216594219208
391,,0.5721447467803955
392,,0.5750401020050049
