step,eval_loss,train_loss
0,1.8784823846817016,
1,,1.0695916414260864
2,,1.5046707391738892
3,,1.4512715339660645
4,,1.4078749418258667
5,,1.2169708013534546
6,,1.095992088317871
7,,0.6388803720474243
8,,1.3978763818740845
9,,0.9609771966934204
10,,1.0947446823120117
11,,1.0411187410354614
12,,1.2651951313018799
13,,1.113985300064087
14,,1.2656657695770264
15,,1.1411854028701782
16,,1.255009412765503
17,,1.2358397245407104
18,,1.1890685558319092
19,,1.0246070623397827
20,,1.322402000427246
21,,1.0763403177261353
22,,1.1148395538330078
23,,0.8579311370849609
24,,1.0989694595336914
25,,0.7716411352157593
26,,0.9515884518623352
27,,1.020559549331665
28,,1.1820363998413086
29,,1.1142525672912598
30,,1.3600645065307617
31,,1.0091208219528198
32,,1.0635144710540771
33,,1.079148530960083
34,,1.165198564529419
35,,0.7829716205596924
36,,0.8302469253540039
37,,0.9271597862243652
38,,1.1073648929595947
39,,1.1408209800720215
40,,1.054860234260559
41,,1.0376362800598145
42,,1.0425418615341187
43,,0.9271381497383118
44,,0.7739757895469666
45,,1.1798651218414307
46,,0.6122740507125854
47,,1.1492609977722168
48,,0.9971494674682617
49,,0.7863030433654785
50,,0.9541187882423401
50,1.7369638168811798,
51,,1.0783483982086182
52,,1.0015085935592651
53,,1.0399978160858154
54,,0.6138875484466553
55,,1.1123729944229126
56,,1.1036607027053833
57,,0.9373735189437866
58,,0.8197829127311707
59,,0.7153952717781067
60,,0.40672504901885986
61,,0.8208752274513245
62,,0.7124651670455933
63,,0.7512534260749817
64,,1.0340771675109863
65,,0.9296690225601196
66,,0.6608670353889465
67,,0.9154276847839355
68,,0.6802324056625366
69,,1.0358856916427612
70,,0.9499828219413757
71,,0.6898279190063477
72,,0.6991024613380432
73,,0.898247241973877
74,,1.0943856239318848
75,,1.1650042533874512
76,,0.9537450671195984
77,,0.8448846340179443
78,,1.0816324949264526
79,,0.8463736176490784
80,,1.8076387643814087
81,,0.6109892129898071
82,,0.7210602760314941
83,,0.796980619430542
84,,1.3336585760116577
85,,0.8530752062797546
86,,1.0186991691589355
87,,0.9607406854629517
88,,1.0344290733337402
89,,0.8815598487854004
90,,0.8502494096755981
91,,1.0215333700180054
92,,0.6032332181930542
93,,2.0792927742004395
94,,0.8721415996551514
95,,1.3252090215682983
96,,0.9959591031074524
97,,1.063551902770996
98,,1.0210280418395996
99,,0.4633178114891052
100,,1.2075698375701904
100,1.5404836267232895,
101,,1.1102489233016968
102,,0.6565160155296326
103,,0.8565117120742798
104,,0.7853447794914246
105,,0.6531790494918823
106,,1.0270615816116333
107,,0.5596792101860046
108,,1.0010969638824463
109,,0.8656867742538452
110,,0.624570369720459
111,,0.8234214186668396
112,,0.7529416680335999
113,,0.7082902193069458
114,,1.3582391738891602
115,,0.9309716820716858
116,,1.1174474954605103
117,,1.2576003074645996
118,,0.6741304993629456
119,,0.9132179617881775
120,,1.0196573734283447
121,,0.9111241102218628
122,,0.9222383499145508
123,,0.9408543109893799
124,,0.9641287326812744
125,,0.7452230453491211
126,,1.0217937231063843
127,,1.0606650114059448
128,,0.9006181955337524
129,,0.7027131915092468
130,,0.9789791703224182
131,,1.3620883226394653
132,,0.6939783096313477
133,,0.7298935055732727
134,,0.906704306602478
135,,0.9535489678382874
136,,1.1415332555770874
137,,0.872453510761261
138,,0.4549962878227234
139,,1.257048487663269
140,,0.7225032448768616
141,,0.7515648603439331
142,,1.2656922340393066
143,,0.9852390885353088
144,,0.8958334922790527
145,,1.0020081996917725
146,,1.0649100542068481
147,,0.8722798824310303
148,,1.1283550262451172
149,,1.0267995595932007
150,,0.7160505056381226
150,1.5609619188308717,
