step,eval_loss,train_loss
0,0.39038191199302674,
1,,0.48222941160202026
2,,0.5063426494598389
3,,0.3450913429260254
4,,0.6940717697143555
5,,0.5806645154953003
6,,0.38990622758865356
7,,0.6341300010681152
8,,0.42979246377944946
9,,0.4137181341648102
10,,0.4051492214202881
11,,0.5007727742195129
12,,0.3299938440322876
13,,0.5557447075843811
14,,0.4280957281589508
15,,0.5187331438064575
16,,0.41758278012275696
17,,0.41884616017341614
18,,0.5974629521369934
19,,0.4969888925552368
20,,0.43336182832717896
21,,0.4904744625091553
22,,0.49657392501831055
23,,0.5285441875457764
24,,0.5290268659591675
25,,0.4159379005432129
26,,0.3238234519958496
27,,0.33506548404693604
28,,0.4222545921802521
29,,0.427632600069046
30,,0.43729931116104126
31,,0.457367479801178
32,,0.6022611260414124
33,,0.3301282227039337
34,,0.42267748713493347
35,,0.3987067937850952
36,,0.3686996400356293
37,,0.2955540716648102
38,,0.3574936091899872
39,,0.2870173156261444
40,,0.3383643627166748
41,,0.33376359939575195
42,,0.35264191031455994
43,,0.44503360986709595
44,,0.33165696263313293
45,,0.46242421865463257
46,,1.1253529787063599
47,,0.23053394258022308
48,,0.3153771460056305
49,,0.30399367213249207
50,,0.28105270862579346
50,0.28717271506786346,
51,,0.2535203695297241
52,,0.24126219749450684
53,,0.21117138862609863
54,,0.23808340728282928
55,,0.32378920912742615
56,,0.19964997470378876
57,,0.3006450831890106
58,,0.2603939175605774
59,,0.4225478172302246
60,,0.24677586555480957
61,,0.12880919873714447
62,,0.32332754135131836
63,,0.32177457213401794
64,,0.3515728712081909
65,,0.25643590092658997
66,,0.4005894958972931
67,,0.22187882661819458
68,,0.23855403065681458
69,,0.19126737117767334
70,,0.2245185673236847
71,,0.20090807974338531
72,,0.14191457629203796
73,,0.27324622869491577
74,,0.2930539846420288
75,,0.2302798479795456
76,,0.2755313217639923
77,,0.14985963702201843
78,,0.3384639024734497
79,,0.26625919342041016
80,,0.18800948560237885
81,,0.17850929498672485
82,,0.25120365619659424
83,,0.46537986397743225
84,,0.3209587335586548
85,,0.24065762758255005
86,,0.19836586713790894
87,,0.23765668272972107
88,,0.23218326270580292
89,,0.44978067278862
90,,0.22667089104652405
91,,0.14902447164058685
92,,0.14385218918323517
93,,0.27125850319862366
94,,0.2654452323913574
95,,0.18268455564975739
96,,0.20924217998981476
97,,0.19280271232128143
98,,0.16557757556438446
99,,0.191816508769989
100,,0.207871675491333
100,0.24656672716140748,
101,,0.2147381752729416
102,,0.2650897800922394
103,,0.23446618020534515
104,,0.1558336317539215
105,,0.24989724159240723
106,,0.17975082993507385
107,,0.20234046876430511
108,,0.09004966169595718
109,,0.2274264395236969
110,,0.19411984086036682
111,,0.2453155517578125
112,,0.16259586811065674
113,,0.20180699229240417
114,,0.2338477522134781
115,,0.1962883174419403
